chrom,start,end,cm/mb,recombinants,Number_individuals,,,,
chrXR,1333334,1502268,2.545278451,7,380,TRUE,FALSE,4267148,5244985
chrXR,1333334,1502268,2.516782747,9,494,TRUE,FALSE,4267148,5244985
chrXR,1333334,1502268,2.384033673,9,521,TRUE,FALSE,4267148,5244985
chrXR,1333334,1502268,4.560072783,16,492,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.188026528,11,479,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.194545215,5,314,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.250560568,11,470,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,1.923690108,6,429,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.907572443,14,500,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.724809827,12,449,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.751108719,10,503,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.538482565,12,472,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,1.969593658,7,489,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.705816506,8,409,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.2463513,8,491,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.813911179,10,492,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,3.538482565,12,472,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.545278451,7,380,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.516782747,9,494,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,2.384033673,9,521,TRUE,FALSE,4267148,5244985
chrXR,1469720,1541354,4.560072783,16,492,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,473,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,309,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,457,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,417,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,482,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,440,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,496,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,466,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,486,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,400,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,490,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,486,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,449,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,375,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,512,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.188026528,11,479,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.194545215,5,314,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.250560568,11,470,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,1.923690108,6,429,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.907572443,14,500,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.724809827,12,449,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.751108719,10,503,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.538482565,12,472,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,1.969593658,7,489,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.705816506,8,409,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.2463513,8,491,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.813911179,10,492,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,3.538482565,12,472,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.545278451,7,380,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.516782747,9,494,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.384033673,9,521,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,4.560072783,16,492,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,312,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.962472584,3,468,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,427,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,496,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,1.036518419,1,444,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,503,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0.942869661,1,488,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,1.128200991,1,408,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,2.834461184,3,489,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,378,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0.886442954,1,519,TRUE,FALSE,4267148,5244985
chrXR,1073048,1196973,0.939013333,1,490,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.908186317,1,478,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.397437875,1,311,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,2.794904833,3,468,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,3.079702866,3,425,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.743286024,2,499,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0,0,447,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.864680267,1,502,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.859257075,2,468,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.887714846,1,489,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.067007671,1,407,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.775437147,2,490,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,4.475409608,5,489,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,5.566099493,6,473,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,2.292107307,2,380,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.768190384,2,492,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.836302658,1,519,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,4.456990983,5,491,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.908186317,1,478,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.397437875,1,311,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,2.794904833,3,468,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,3.079702866,3,425,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.743286024,2,499,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0,0,447,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.864680267,1,502,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.859257075,2,468,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.887714846,1,489,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.067007671,1,407,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.775437147,2,490,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,4.475409608,5,489,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,5.566099493,6,473,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,2.292107307,2,380,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,1.768190384,2,492,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,0.836302658,1,519,TRUE,FALSE,4267148,5244985
chrXR,2724090,2929026,4.456990983,5,491,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,0.555668328,1,470,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,0.860095699,1,304,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,3.459602116,6,458,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,4.493687561,7,413,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,2.158294069,4,487,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,3.058920408,5,431,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,2.681247386,5,491,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,1.133085621,2,462,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,1.101943357,2,475,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,2.672996814,4,394,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,2.760781775,5,477,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,1.092702633,2,479,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,1.684989324,3,467,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,3.59978764,5,367,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,3.278261593,6,483,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3174362,3421000,2.227473478,4,472,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,0.555668328,1,470,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,0.860095699,1,304,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,3.459602116,6,458,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,4.493687561,7,413,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,2.158294069,4,487,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,3.058920408,5,431,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,2.681247386,5,491,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,1.133085621,2,462,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,1.101943357,2,475,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,2.672996814,4,394,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,2.760781775,5,477,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,1.092702633,2,479,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,1.684989324,3,467,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,3.59978764,5,367,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,3.278261593,6,483,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3227097,3431854,2.227473478,4,472,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0.555668328,1,470,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0.860095699,1,304,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.459602116,6,458,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,4.493687561,7,413,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.158294069,4,487,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.058920408,5,431,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.681247386,5,491,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.133085621,2,462,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.101943357,2,475,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.672996814,4,394,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.760781775,5,477,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.092702633,2,479,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.684989324,3,467,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.59978764,5,367,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.278261593,6,483,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.227473478,4,472,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0.555668328,1,470,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0.860095699,1,304,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.459602116,6,458,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,4.493687561,7,413,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.158294069,4,487,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.058920408,5,431,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.681247386,5,491,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.133085621,2,462,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.101943357,2,475,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.672996814,4,394,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.760781775,5,477,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.092702633,2,479,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,1.684989324,3,467,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.59978764,5,367,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,3.278261593,6,483,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3235998,3343867,2.227473478,4,472,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.372343824,1,472,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,2.29259696,4,310,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.757558394,2,465,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.833135377,2,423,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.708584371,2,497,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.800798613,2,440,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,1.060740823,3,499,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,2.657380294,7,469,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,1.093820904,3,484,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.868193615,2,406,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.72022449,2,489,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0.360110727,1,488,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,1.126612997,3,470,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,1.410542567,3,376,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,2.536573032,7,491,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,2.055254368,6,518,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,1.087040848,3,487,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.372343824,1,472,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,2.29259696,4,310,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.757558394,2,465,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.833135377,2,423,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.708584371,2,497,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.800798613,2,440,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,1.060740823,3,499,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,2.657380294,7,469,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,1.093820904,3,484,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.868193615,2,406,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.72022449,2,489,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0.360110727,1,488,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,1.126612997,3,470,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,1.410542567,3,376,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,2.536573032,7,491,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,2.055254368,6,518,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,1.087040848,3,487,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.372343824,1,472,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,2.29259696,4,310,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.757558394,2,465,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.833135377,2,423,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.708584371,2,497,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.800798613,2,440,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,1.060740823,3,499,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,2.657380294,7,469,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,1.093820904,3,484,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.868193615,2,406,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.72022449,2,489,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0.360110727,1,488,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,1.126612997,3,470,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,1.410542567,3,376,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,2.536573032,7,491,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,2.055254368,6,518,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,1.087040848,3,487,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.372343824,1,472,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,2.29259696,4,310,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.757558394,2,465,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.833135377,2,423,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.708584371,2,497,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.800798613,2,440,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,1.060740823,3,499,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,2.657380294,7,469,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,1.093820904,3,484,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.868193615,2,406,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.72022449,2,489,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0.360110727,1,488,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,1.126612997,3,470,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,1.410542567,3,376,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,2.536573032,7,491,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,2.055254368,6,518,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,1.087040848,3,487,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.372343824,1,472,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,2.29259696,4,310,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.757558394,2,465,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.833135377,2,423,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.708584371,2,497,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.800798613,2,440,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,1.060740823,3,499,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,2.657380294,7,469,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,1.093820904,3,484,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.868193615,2,406,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.72022449,2,489,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0.360110727,1,488,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,1.126612997,3,470,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,1.410542567,3,376,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,2.536573032,7,491,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,2.055254368,6,518,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,1.087040848,3,487,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,304,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,458,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,413,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,487,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,431,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,475,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,394,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,467,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,367,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,483,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3545787,3688078,0,0,472,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,304,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,458,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,413,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,487,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,431,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,475,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,394,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,467,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,367,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,483,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3632675,3895238,0,0,472,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,304,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,458,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,413,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,487,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,431,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,475,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,394,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,467,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,367,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,483,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3688078,3824814,0,0,472,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,304,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,458,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,413,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,487,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,431,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,475,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,394,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,467,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,367,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,483,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,499,TRUE,FALSE,4267148,5244985
chrXR,3824814,4029060,0,0,472,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,470,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,304,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,458,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,413,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,487,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,431,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,491,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,462,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,475,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,394,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,477,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,479,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,467,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,367,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,483,TRUE,FALSE,4267148,5244985
chrXR,3895238,4057911,0,0,499,TRUE,FALSE,4267148,5244985
